,speaker_path,listener_path
2035,NoXI/058_2016-04-14_Nottingham/Expert_video/46,NoXI/058_2016-04-14_Nottingham/Novice_video/46
2036,NoXI/058_2016-04-14_Nottingham/Expert_video/47,NoXI/058_2016-04-14_Nottingham/Novice_video/47
2037,NoXI/058_2016-04-14_Nottingham/Expert_video/48,NoXI/058_2016-04-14_Nottingham/Novice_video/48
2038,NoXI/058_2016-04-14_Nottingham/Expert_video/49,NoXI/058_2016-04-14_Nottingham/Novice_video/49
2039,NoXI/058_2016-04-14_Nottingham/Expert_video/50,NoXI/058_2016-04-14_Nottingham/Novice_video/50
2040,NoXI/045_2016-04-07_Nottingham/Expert_video/1,NoXI/045_2016-04-07_Nottingham/Novice_video/1
2041,NoXI/045_2016-04-07_Nottingham/Expert_video/2,NoXI/045_2016-04-07_Nottingham/Novice_video/2
2042,NoXI/045_2016-04-07_Nottingham/Expert_video/3,NoXI/045_2016-04-07_Nottingham/Novice_video/3
2043,NoXI/045_2016-04-07_Nottingham/Expert_video/4,NoXI/045_2016-04-07_Nottingham/Novice_video/4
2044,NoXI/045_2016-04-07_Nottingham/Expert_video/5,NoXI/045_2016-04-07_Nottingham/Novice_video/5
2045,NoXI/045_2016-04-07_Nottingham/Expert_video/6,NoXI/045_2016-04-07_Nottingham/Novice_video/6
2046,NoXI/045_2016-04-07_Nottingham/Expert_video/7,NoXI/045_2016-04-07_Nottingham/Novice_video/7
2047,NoXI/045_2016-04-07_Nottingham/Expert_video/8,NoXI/045_2016-04-07_Nottingham/Novice_video/8
2048,NoXI/045_2016-04-07_Nottingham/Expert_video/9,NoXI/045_2016-04-07_Nottingham/Novice_video/9
2049,NoXI/045_2016-04-07_Nottingham/Expert_video/10,NoXI/045_2016-04-07_Nottingham/Novice_video/10
2050,NoXI/045_2016-04-07_Nottingham/Expert_video/11,NoXI/045_2016-04-07_Nottingham/Novice_video/11
2051,NoXI/045_2016-04-07_Nottingham/Expert_video/12,NoXI/045_2016-04-07_Nottingham/Novice_video/12
2052,NoXI/045_2016-04-07_Nottingham/Expert_video/13,NoXI/045_2016-04-07_Nottingham/Novice_video/13
2053,NoXI/045_2016-04-07_Nottingham/Expert_video/14,NoXI/045_2016-04-07_Nottingham/Novice_video/14
2054,NoXI/045_2016-04-07_Nottingham/Expert_video/15,NoXI/045_2016-04-07_Nottingham/Novice_video/15
2055,NoXI/045_2016-04-07_Nottingham/Expert_video/16,NoXI/045_2016-04-07_Nottingham/Novice_video/16
2056,NoXI/045_2016-04-07_Nottingham/Expert_video/17,NoXI/045_2016-04-07_Nottingham/Novice_video/17
2057,NoXI/045_2016-04-07_Nottingham/Expert_video/18,NoXI/045_2016-04-07_Nottingham/Novice_video/18
2058,NoXI/045_2016-04-07_Nottingham/Expert_video/19,NoXI/045_2016-04-07_Nottingham/Novice_video/19
2059,NoXI/045_2016-04-07_Nottingham/Expert_video/20,NoXI/045_2016-04-07_Nottingham/Novice_video/20
2060,NoXI/045_2016-04-07_Nottingham/Expert_video/21,NoXI/045_2016-04-07_Nottingham/Novice_video/21
2061,NoXI/045_2016-04-07_Nottingham/Expert_video/22,NoXI/045_2016-04-07_Nottingham/Novice_video/22
2062,NoXI/045_2016-04-07_Nottingham/Expert_video/23,NoXI/045_2016-04-07_Nottingham/Novice_video/23
2063,NoXI/045_2016-04-07_Nottingham/Expert_video/24,NoXI/045_2016-04-07_Nottingham/Novice_video/24
2064,NoXI/045_2016-04-07_Nottingham/Expert_video/25,NoXI/045_2016-04-07_Nottingham/Novice_video/25
2065,NoXI/045_2016-04-07_Nottingham/Expert_video/26,NoXI/045_2016-04-07_Nottingham/Novice_video/26
2066,NoXI/045_2016-04-07_Nottingham/Expert_video/27,NoXI/045_2016-04-07_Nottingham/Novice_video/27
2067,NoXI/045_2016-04-07_Nottingham/Expert_video/28,NoXI/045_2016-04-07_Nottingham/Novice_video/28
2068,NoXI/045_2016-04-07_Nottingham/Expert_video/29,NoXI/045_2016-04-07_Nottingham/Novice_video/29
2069,NoXI/045_2016-04-07_Nottingham/Expert_video/30,NoXI/045_2016-04-07_Nottingham/Novice_video/30
2070,NoXI/045_2016-04-07_Nottingham/Expert_video/31,NoXI/045_2016-04-07_Nottingham/Novice_video/31
2071,NoXI/045_2016-04-07_Nottingham/Expert_video/32,NoXI/045_2016-04-07_Nottingham/Novice_video/32
2072,NoXI/045_2016-04-07_Nottingham/Expert_video/33,NoXI/045_2016-04-07_Nottingham/Novice_video/33
2073,NoXI/045_2016-04-07_Nottingham/Expert_video/34,NoXI/045_2016-04-07_Nottingham/Novice_video/34
2074,NoXI/045_2016-04-07_Nottingham/Expert_video/35,NoXI/045_2016-04-07_Nottingham/Novice_video/35
2075,NoXI/045_2016-04-07_Nottingham/Expert_video/36,NoXI/045_2016-04-07_Nottingham/Novice_video/36
2076,NoXI/045_2016-04-07_Nottingham/Expert_video/37,NoXI/045_2016-04-07_Nottingham/Novice_video/37
2077,NoXI/045_2016-04-07_Nottingham/Expert_video/38,NoXI/045_2016-04-07_Nottingham/Novice_video/38
2078,NoXI/045_2016-04-07_Nottingham/Expert_video/39,NoXI/045_2016-04-07_Nottingham/Novice_video/39
2079,NoXI/045_2016-04-07_Nottingham/Expert_video/40,NoXI/045_2016-04-07_Nottingham/Novice_video/40
2080,NoXI/045_2016-04-07_Nottingham/Expert_video/41,NoXI/045_2016-04-07_Nottingham/Novice_video/41
2081,NoXI/045_2016-04-07_Nottingham/Expert_video/42,NoXI/045_2016-04-07_Nottingham/Novice_video/42
2082,NoXI/045_2016-04-07_Nottingham/Expert_video/43,NoXI/045_2016-04-07_Nottingham/Novice_video/43
2083,NoXI/045_2016-04-07_Nottingham/Expert_video/44,NoXI/045_2016-04-07_Nottingham/Novice_video/44
2084,NoXI/045_2016-04-07_Nottingham/Expert_video/45,NoXI/045_2016-04-07_Nottingham/Novice_video/45
2085,NoXI/045_2016-04-07_Nottingham/Expert_video/46,NoXI/045_2016-04-07_Nottingham/Novice_video/46
2086,NoXI/045_2016-04-07_Nottingham/Expert_video/47,NoXI/045_2016-04-07_Nottingham/Novice_video/47
2087,NoXI/045_2016-04-07_Nottingham/Expert_video/48,NoXI/045_2016-04-07_Nottingham/Novice_video/48
2088,NoXI/045_2016-04-07_Nottingham/Expert_video/49,NoXI/045_2016-04-07_Nottingham/Novice_video/49
2089,NoXI/045_2016-04-07_Nottingham/Expert_video/50,NoXI/045_2016-04-07_Nottingham/Novice_video/50
2090,NoXI/045_2016-04-07_Nottingham/Expert_video/51,NoXI/045_2016-04-07_Nottingham/Novice_video/51
2091,NoXI/045_2016-04-07_Nottingham/Expert_video/52,NoXI/045_2016-04-07_Nottingham/Novice_video/52
2092,NoXI/045_2016-04-07_Nottingham/Expert_video/53,NoXI/045_2016-04-07_Nottingham/Novice_video/53
2093,NoXI/045_2016-04-07_Nottingham/Expert_video/54,NoXI/045_2016-04-07_Nottingham/Novice_video/54
2094,NoXI/045_2016-04-07_Nottingham/Expert_video/55,NoXI/045_2016-04-07_Nottingham/Novice_video/55
2095,NoXI/045_2016-04-07_Nottingham/Expert_video/56,NoXI/045_2016-04-07_Nottingham/Novice_video/56
2096,NoXI/045_2016-04-07_Nottingham/Expert_video/57,NoXI/045_2016-04-07_Nottingham/Novice_video/57
2097,NoXI/044_2016-04-07_Nottingham/Expert_video/1,NoXI/044_2016-04-07_Nottingham/Novice_video/1
2098,NoXI/044_2016-04-07_Nottingham/Expert_video/2,NoXI/044_2016-04-07_Nottingham/Novice_video/2
2099,NoXI/044_2016-04-07_Nottingham/Expert_video/3,NoXI/044_2016-04-07_Nottingham/Novice_video/3
2100,NoXI/044_2016-04-07_Nottingham/Expert_video/4,NoXI/044_2016-04-07_Nottingham/Novice_video/4
2101,NoXI/044_2016-04-07_Nottingham/Expert_video/5,NoXI/044_2016-04-07_Nottingham/Novice_video/5
2102,NoXI/044_2016-04-07_Nottingham/Expert_video/6,NoXI/044_2016-04-07_Nottingham/Novice_video/6
2103,NoXI/044_2016-04-07_Nottingham/Expert_video/7,NoXI/044_2016-04-07_Nottingham/Novice_video/7
2104,NoXI/044_2016-04-07_Nottingham/Expert_video/8,NoXI/044_2016-04-07_Nottingham/Novice_video/8
2105,NoXI/044_2016-04-07_Nottingham/Expert_video/9,NoXI/044_2016-04-07_Nottingham/Novice_video/9
2106,NoXI/044_2016-04-07_Nottingham/Expert_video/10,NoXI/044_2016-04-07_Nottingham/Novice_video/10
2107,NoXI/044_2016-04-07_Nottingham/Expert_video/11,NoXI/044_2016-04-07_Nottingham/Novice_video/11
2108,NoXI/044_2016-04-07_Nottingham/Expert_video/12,NoXI/044_2016-04-07_Nottingham/Novice_video/12
2109,NoXI/044_2016-04-07_Nottingham/Expert_video/13,NoXI/044_2016-04-07_Nottingham/Novice_video/13
2110,NoXI/044_2016-04-07_Nottingham/Expert_video/14,NoXI/044_2016-04-07_Nottingham/Novice_video/14
2111,NoXI/044_2016-04-07_Nottingham/Expert_video/15,NoXI/044_2016-04-07_Nottingham/Novice_video/15
2112,NoXI/044_2016-04-07_Nottingham/Expert_video/16,NoXI/044_2016-04-07_Nottingham/Novice_video/16
2113,NoXI/044_2016-04-07_Nottingham/Expert_video/17,NoXI/044_2016-04-07_Nottingham/Novice_video/17
2114,NoXI/044_2016-04-07_Nottingham/Expert_video/18,NoXI/044_2016-04-07_Nottingham/Novice_video/18
2115,NoXI/044_2016-04-07_Nottingham/Expert_video/19,NoXI/044_2016-04-07_Nottingham/Novice_video/19
2116,NoXI/044_2016-04-07_Nottingham/Expert_video/20,NoXI/044_2016-04-07_Nottingham/Novice_video/20
2117,NoXI/044_2016-04-07_Nottingham/Expert_video/21,NoXI/044_2016-04-07_Nottingham/Novice_video/21
2118,NoXI/044_2016-04-07_Nottingham/Expert_video/22,NoXI/044_2016-04-07_Nottingham/Novice_video/22
2119,NoXI/044_2016-04-07_Nottingham/Expert_video/23,NoXI/044_2016-04-07_Nottingham/Novice_video/23
2120,NoXI/044_2016-04-07_Nottingham/Expert_video/24,NoXI/044_2016-04-07_Nottingham/Novice_video/24
2121,NoXI/044_2016-04-07_Nottingham/Expert_video/25,NoXI/044_2016-04-07_Nottingham/Novice_video/25
2122,NoXI/044_2016-04-07_Nottingham/Expert_video/26,NoXI/044_2016-04-07_Nottingham/Novice_video/26
2123,NoXI/044_2016-04-07_Nottingham/Expert_video/27,NoXI/044_2016-04-07_Nottingham/Novice_video/27
2124,NoXI/044_2016-04-07_Nottingham/Expert_video/28,NoXI/044_2016-04-07_Nottingham/Novice_video/28
2125,NoXI/044_2016-04-07_Nottingham/Expert_video/29,NoXI/044_2016-04-07_Nottingham/Novice_video/29
2126,NoXI/044_2016-04-07_Nottingham/Expert_video/30,NoXI/044_2016-04-07_Nottingham/Novice_video/30
2127,NoXI/044_2016-04-07_Nottingham/Expert_video/31,NoXI/044_2016-04-07_Nottingham/Novice_video/31
2128,NoXI/044_2016-04-07_Nottingham/Expert_video/32,NoXI/044_2016-04-07_Nottingham/Novice_video/32
2129,NoXI/044_2016-04-07_Nottingham/Expert_video/33,NoXI/044_2016-04-07_Nottingham/Novice_video/33
2130,NoXI/044_2016-04-07_Nottingham/Expert_video/34,NoXI/044_2016-04-07_Nottingham/Novice_video/34
2131,NoXI/044_2016-04-07_Nottingham/Expert_video/35,NoXI/044_2016-04-07_Nottingham/Novice_video/35
2132,NoXI/044_2016-04-07_Nottingham/Expert_video/36,NoXI/044_2016-04-07_Nottingham/Novice_video/36
2133,NoXI/044_2016-04-07_Nottingham/Expert_video/37,NoXI/044_2016-04-07_Nottingham/Novice_video/37
2134,NoXI/044_2016-04-07_Nottingham/Expert_video/38,NoXI/044_2016-04-07_Nottingham/Novice_video/38
2135,NoXI/044_2016-04-07_Nottingham/Expert_video/39,NoXI/044_2016-04-07_Nottingham/Novice_video/39
2136,NoXI/044_2016-04-07_Nottingham/Expert_video/40,NoXI/044_2016-04-07_Nottingham/Novice_video/40
2137,NoXI/044_2016-04-07_Nottingham/Expert_video/41,NoXI/044_2016-04-07_Nottingham/Novice_video/41
2138,NoXI/049_2016-04-12_Nottingham/Expert_video/1,NoXI/049_2016-04-12_Nottingham/Novice_video/1
2139,NoXI/049_2016-04-12_Nottingham/Expert_video/2,NoXI/049_2016-04-12_Nottingham/Novice_video/2
2140,NoXI/049_2016-04-12_Nottingham/Expert_video/3,NoXI/049_2016-04-12_Nottingham/Novice_video/3
2141,NoXI/049_2016-04-12_Nottingham/Expert_video/4,NoXI/049_2016-04-12_Nottingham/Novice_video/4
2142,NoXI/049_2016-04-12_Nottingham/Expert_video/5,NoXI/049_2016-04-12_Nottingham/Novice_video/5
2143,NoXI/049_2016-04-12_Nottingham/Expert_video/6,NoXI/049_2016-04-12_Nottingham/Novice_video/6
2144,NoXI/049_2016-04-12_Nottingham/Expert_video/7,NoXI/049_2016-04-12_Nottingham/Novice_video/7
2145,NoXI/049_2016-04-12_Nottingham/Expert_video/8,NoXI/049_2016-04-12_Nottingham/Novice_video/8
2146,NoXI/049_2016-04-12_Nottingham/Expert_video/9,NoXI/049_2016-04-12_Nottingham/Novice_video/9
2147,NoXI/049_2016-04-12_Nottingham/Expert_video/10,NoXI/049_2016-04-12_Nottingham/Novice_video/10
2148,NoXI/049_2016-04-12_Nottingham/Expert_video/11,NoXI/049_2016-04-12_Nottingham/Novice_video/11
2149,NoXI/049_2016-04-12_Nottingham/Expert_video/12,NoXI/049_2016-04-12_Nottingham/Novice_video/12
2150,NoXI/049_2016-04-12_Nottingham/Expert_video/13,NoXI/049_2016-04-12_Nottingham/Novice_video/13
2151,NoXI/049_2016-04-12_Nottingham/Expert_video/14,NoXI/049_2016-04-12_Nottingham/Novice_video/14
2152,NoXI/049_2016-04-12_Nottingham/Expert_video/15,NoXI/049_2016-04-12_Nottingham/Novice_video/15
2153,NoXI/049_2016-04-12_Nottingham/Expert_video/16,NoXI/049_2016-04-12_Nottingham/Novice_video/16
2154,NoXI/049_2016-04-12_Nottingham/Expert_video/17,NoXI/049_2016-04-12_Nottingham/Novice_video/17
2155,NoXI/049_2016-04-12_Nottingham/Expert_video/18,NoXI/049_2016-04-12_Nottingham/Novice_video/18
2156,NoXI/049_2016-04-12_Nottingham/Expert_video/19,NoXI/049_2016-04-12_Nottingham/Novice_video/19
2157,NoXI/049_2016-04-12_Nottingham/Expert_video/20,NoXI/049_2016-04-12_Nottingham/Novice_video/20
2158,NoXI/049_2016-04-12_Nottingham/Expert_video/21,NoXI/049_2016-04-12_Nottingham/Novice_video/21
2159,NoXI/049_2016-04-12_Nottingham/Expert_video/22,NoXI/049_2016-04-12_Nottingham/Novice_video/22
2160,NoXI/049_2016-04-12_Nottingham/Expert_video/23,NoXI/049_2016-04-12_Nottingham/Novice_video/23
2161,NoXI/049_2016-04-12_Nottingham/Expert_video/24,NoXI/049_2016-04-12_Nottingham/Novice_video/24
2162,NoXI/049_2016-04-12_Nottingham/Expert_video/25,NoXI/049_2016-04-12_Nottingham/Novice_video/25
2163,NoXI/049_2016-04-12_Nottingham/Expert_video/26,NoXI/049_2016-04-12_Nottingham/Novice_video/26
2164,NoXI/049_2016-04-12_Nottingham/Expert_video/27,NoXI/049_2016-04-12_Nottingham/Novice_video/27
2165,NoXI/049_2016-04-12_Nottingham/Expert_video/28,NoXI/049_2016-04-12_Nottingham/Novice_video/28
2166,NoXI/049_2016-04-12_Nottingham/Expert_video/29,NoXI/049_2016-04-12_Nottingham/Novice_video/29
2167,NoXI/049_2016-04-12_Nottingham/Expert_video/30,NoXI/049_2016-04-12_Nottingham/Novice_video/30
2168,NoXI/049_2016-04-12_Nottingham/Expert_video/31,NoXI/049_2016-04-12_Nottingham/Novice_video/31
2169,NoXI/049_2016-04-12_Nottingham/Expert_video/32,NoXI/049_2016-04-12_Nottingham/Novice_video/32
2170,NoXI/049_2016-04-12_Nottingham/Expert_video/33,NoXI/049_2016-04-12_Nottingham/Novice_video/33
2171,NoXI/049_2016-04-12_Nottingham/Expert_video/34,NoXI/049_2016-04-12_Nottingham/Novice_video/34
2172,NoXI/049_2016-04-12_Nottingham/Expert_video/35,NoXI/049_2016-04-12_Nottingham/Novice_video/35
2173,NoXI/049_2016-04-12_Nottingham/Expert_video/36,NoXI/049_2016-04-12_Nottingham/Novice_video/36
2174,NoXI/049_2016-04-12_Nottingham/Expert_video/37,NoXI/049_2016-04-12_Nottingham/Novice_video/37
2175,NoXI/049_2016-04-12_Nottingham/Expert_video/38,NoXI/049_2016-04-12_Nottingham/Novice_video/38
2176,NoXI/049_2016-04-12_Nottingham/Expert_video/39,NoXI/049_2016-04-12_Nottingham/Novice_video/39
2177,NoXI/049_2016-04-12_Nottingham/Expert_video/40,NoXI/049_2016-04-12_Nottingham/Novice_video/40
2178,NoXI/049_2016-04-12_Nottingham/Expert_video/41,NoXI/049_2016-04-12_Nottingham/Novice_video/41
2179,NoXI/049_2016-04-12_Nottingham/Expert_video/42,NoXI/049_2016-04-12_Nottingham/Novice_video/42
2180,NoXI/049_2016-04-12_Nottingham/Expert_video/43,NoXI/049_2016-04-12_Nottingham/Novice_video/43
2181,NoXI/036_2016-04-07_Nottingham/Expert_video/1,NoXI/036_2016-04-07_Nottingham/Novice_video/1
2182,NoXI/036_2016-04-07_Nottingham/Expert_video/2,NoXI/036_2016-04-07_Nottingham/Novice_video/2
2183,NoXI/036_2016-04-07_Nottingham/Expert_video/3,NoXI/036_2016-04-07_Nottingham/Novice_video/3
2184,NoXI/036_2016-04-07_Nottingham/Expert_video/4,NoXI/036_2016-04-07_Nottingham/Novice_video/4
2185,NoXI/036_2016-04-07_Nottingham/Expert_video/5,NoXI/036_2016-04-07_Nottingham/Novice_video/5
2186,NoXI/036_2016-04-07_Nottingham/Expert_video/6,NoXI/036_2016-04-07_Nottingham/Novice_video/6
2187,NoXI/036_2016-04-07_Nottingham/Expert_video/7,NoXI/036_2016-04-07_Nottingham/Novice_video/7
2188,NoXI/036_2016-04-07_Nottingham/Expert_video/8,NoXI/036_2016-04-07_Nottingham/Novice_video/8
2189,NoXI/036_2016-04-07_Nottingham/Expert_video/9,NoXI/036_2016-04-07_Nottingham/Novice_video/9
2190,NoXI/036_2016-04-07_Nottingham/Expert_video/10,NoXI/036_2016-04-07_Nottingham/Novice_video/10
2191,NoXI/036_2016-04-07_Nottingham/Expert_video/11,NoXI/036_2016-04-07_Nottingham/Novice_video/11
2192,NoXI/036_2016-04-07_Nottingham/Expert_video/12,NoXI/036_2016-04-07_Nottingham/Novice_video/12
2193,NoXI/036_2016-04-07_Nottingham/Expert_video/13,NoXI/036_2016-04-07_Nottingham/Novice_video/13
2194,NoXI/036_2016-04-07_Nottingham/Expert_video/14,NoXI/036_2016-04-07_Nottingham/Novice_video/14
2195,NoXI/036_2016-04-07_Nottingham/Expert_video/15,NoXI/036_2016-04-07_Nottingham/Novice_video/15
2196,NoXI/036_2016-04-07_Nottingham/Expert_video/16,NoXI/036_2016-04-07_Nottingham/Novice_video/16
2197,NoXI/036_2016-04-07_Nottingham/Expert_video/17,NoXI/036_2016-04-07_Nottingham/Novice_video/17
2198,NoXI/036_2016-04-07_Nottingham/Expert_video/18,NoXI/036_2016-04-07_Nottingham/Novice_video/18
2199,NoXI/036_2016-04-07_Nottingham/Expert_video/19,NoXI/036_2016-04-07_Nottingham/Novice_video/19
2200,NoXI/036_2016-04-07_Nottingham/Expert_video/20,NoXI/036_2016-04-07_Nottingham/Novice_video/20
2201,NoXI/036_2016-04-07_Nottingham/Expert_video/21,NoXI/036_2016-04-07_Nottingham/Novice_video/21
2202,NoXI/036_2016-04-07_Nottingham/Expert_video/22,NoXI/036_2016-04-07_Nottingham/Novice_video/22
2203,NoXI/036_2016-04-07_Nottingham/Expert_video/23,NoXI/036_2016-04-07_Nottingham/Novice_video/23
2204,NoXI/035_2016-04-07_Nottingham/Expert_video/1,NoXI/035_2016-04-07_Nottingham/Novice_video/1
2205,NoXI/035_2016-04-07_Nottingham/Expert_video/2,NoXI/035_2016-04-07_Nottingham/Novice_video/2
2206,NoXI/035_2016-04-07_Nottingham/Expert_video/3,NoXI/035_2016-04-07_Nottingham/Novice_video/3
2207,NoXI/035_2016-04-07_Nottingham/Expert_video/4,NoXI/035_2016-04-07_Nottingham/Novice_video/4
2208,NoXI/035_2016-04-07_Nottingham/Expert_video/5,NoXI/035_2016-04-07_Nottingham/Novice_video/5
2209,NoXI/035_2016-04-07_Nottingham/Expert_video/6,NoXI/035_2016-04-07_Nottingham/Novice_video/6
2210,NoXI/035_2016-04-07_Nottingham/Expert_video/7,NoXI/035_2016-04-07_Nottingham/Novice_video/7
2211,NoXI/035_2016-04-07_Nottingham/Expert_video/8,NoXI/035_2016-04-07_Nottingham/Novice_video/8
2212,NoXI/035_2016-04-07_Nottingham/Expert_video/9,NoXI/035_2016-04-07_Nottingham/Novice_video/9
2213,NoXI/035_2016-04-07_Nottingham/Expert_video/10,NoXI/035_2016-04-07_Nottingham/Novice_video/10
2214,NoXI/035_2016-04-07_Nottingham/Expert_video/11,NoXI/035_2016-04-07_Nottingham/Novice_video/11
2215,NoXI/035_2016-04-07_Nottingham/Expert_video/12,NoXI/035_2016-04-07_Nottingham/Novice_video/12
2216,NoXI/035_2016-04-07_Nottingham/Expert_video/13,NoXI/035_2016-04-07_Nottingham/Novice_video/13
2217,NoXI/035_2016-04-07_Nottingham/Expert_video/14,NoXI/035_2016-04-07_Nottingham/Novice_video/14
2218,NoXI/035_2016-04-07_Nottingham/Expert_video/15,NoXI/035_2016-04-07_Nottingham/Novice_video/15
2219,NoXI/035_2016-04-07_Nottingham/Expert_video/16,NoXI/035_2016-04-07_Nottingham/Novice_video/16
2220,NoXI/035_2016-04-07_Nottingham/Expert_video/17,NoXI/035_2016-04-07_Nottingham/Novice_video/17
2221,NoXI/035_2016-04-07_Nottingham/Expert_video/18,NoXI/035_2016-04-07_Nottingham/Novice_video/18
2222,NoXI/035_2016-04-07_Nottingham/Expert_video/19,NoXI/035_2016-04-07_Nottingham/Novice_video/19
2223,NoXI/035_2016-04-07_Nottingham/Expert_video/20,NoXI/035_2016-04-07_Nottingham/Novice_video/20
2224,NoXI/035_2016-04-07_Nottingham/Expert_video/21,NoXI/035_2016-04-07_Nottingham/Novice_video/21
2225,NoXI/035_2016-04-07_Nottingham/Expert_video/22,NoXI/035_2016-04-07_Nottingham/Novice_video/22
2226,NoXI/035_2016-04-07_Nottingham/Expert_video/23,NoXI/035_2016-04-07_Nottingham/Novice_video/23
2227,NoXI/035_2016-04-07_Nottingham/Expert_video/24,NoXI/035_2016-04-07_Nottingham/Novice_video/24
2228,NoXI/035_2016-04-07_Nottingham/Expert_video/25,NoXI/035_2016-04-07_Nottingham/Novice_video/25
2229,NoXI/035_2016-04-07_Nottingham/Expert_video/26,NoXI/035_2016-04-07_Nottingham/Novice_video/26
2230,NoXI/035_2016-04-07_Nottingham/Expert_video/27,NoXI/035_2016-04-07_Nottingham/Novice_video/27
2231,NoXI/035_2016-04-07_Nottingham/Expert_video/28,NoXI/035_2016-04-07_Nottingham/Novice_video/28
2232,NoXI/035_2016-04-07_Nottingham/Expert_video/29,NoXI/035_2016-04-07_Nottingham/Novice_video/29
2233,NoXI/035_2016-04-07_Nottingham/Expert_video/30,NoXI/035_2016-04-07_Nottingham/Novice_video/30
2234,NoXI/035_2016-04-07_Nottingham/Expert_video/31,NoXI/035_2016-04-07_Nottingham/Novice_video/31
2235,NoXI/035_2016-04-07_Nottingham/Expert_video/32,NoXI/035_2016-04-07_Nottingham/Novice_video/32
2236,NoXI/035_2016-04-07_Nottingham/Expert_video/33,NoXI/035_2016-04-07_Nottingham/Novice_video/33
2237,NoXI/035_2016-04-07_Nottingham/Expert_video/34,NoXI/035_2016-04-07_Nottingham/Novice_video/34
2238,NoXI/035_2016-04-07_Nottingham/Expert_video/35,NoXI/035_2016-04-07_Nottingham/Novice_video/35
2239,NoXI/035_2016-04-07_Nottingham/Expert_video/36,NoXI/035_2016-04-07_Nottingham/Novice_video/36
2240,NoXI/035_2016-04-07_Nottingham/Expert_video/37,NoXI/035_2016-04-07_Nottingham/Novice_video/37
2241,NoXI/035_2016-04-07_Nottingham/Expert_video/38,NoXI/035_2016-04-07_Nottingham/Novice_video/38
2242,NoXI/035_2016-04-07_Nottingham/Expert_video/39,NoXI/035_2016-04-07_Nottingham/Novice_video/39
2243,NoXI/035_2016-04-07_Nottingham/Expert_video/40,NoXI/035_2016-04-07_Nottingham/Novice_video/40
2244,NoXI/035_2016-04-07_Nottingham/Expert_video/41,NoXI/035_2016-04-07_Nottingham/Novice_video/41
2245,NoXI/035_2016-04-07_Nottingham/Expert_video/42,NoXI/035_2016-04-07_Nottingham/Novice_video/42
2246,NoXI/035_2016-04-07_Nottingham/Expert_video/43,NoXI/035_2016-04-07_Nottingham/Novice_video/43
2247,NoXI/035_2016-04-07_Nottingham/Expert_video/44,NoXI/035_2016-04-07_Nottingham/Novice_video/44
2248,NoXI/035_2016-04-07_Nottingham/Expert_video/45,NoXI/035_2016-04-07_Nottingham/Novice_video/45
2250,NoXI/034_2016-04-07_Nottingham/Expert_video/1,NoXI/034_2016-04-07_Nottingham/Novice_video/1
2251,NoXI/034_2016-04-07_Nottingham/Expert_video/2,NoXI/034_2016-04-07_Nottingham/Novice_video/2
2252,NoXI/034_2016-04-07_Nottingham/Expert_video/3,NoXI/034_2016-04-07_Nottingham/Novice_video/3
2253,NoXI/034_2016-04-07_Nottingham/Expert_video/4,NoXI/034_2016-04-07_Nottingham/Novice_video/4
2254,NoXI/034_2016-04-07_Nottingham/Expert_video/5,NoXI/034_2016-04-07_Nottingham/Novice_video/5
2255,NoXI/034_2016-04-07_Nottingham/Expert_video/6,NoXI/034_2016-04-07_Nottingham/Novice_video/6
2256,NoXI/034_2016-04-07_Nottingham/Expert_video/7,NoXI/034_2016-04-07_Nottingham/Novice_video/7
2257,NoXI/034_2016-04-07_Nottingham/Expert_video/8,NoXI/034_2016-04-07_Nottingham/Novice_video/8
2258,NoXI/034_2016-04-07_Nottingham/Expert_video/9,NoXI/034_2016-04-07_Nottingham/Novice_video/9
2259,NoXI/034_2016-04-07_Nottingham/Expert_video/10,NoXI/034_2016-04-07_Nottingham/Novice_video/10
2260,NoXI/034_2016-04-07_Nottingham/Expert_video/11,NoXI/034_2016-04-07_Nottingham/Novice_video/11
2261,NoXI/034_2016-04-07_Nottingham/Expert_video/12,NoXI/034_2016-04-07_Nottingham/Novice_video/12
2262,NoXI/034_2016-04-07_Nottingham/Expert_video/13,NoXI/034_2016-04-07_Nottingham/Novice_video/13
2263,NoXI/034_2016-04-07_Nottingham/Expert_video/14,NoXI/034_2016-04-07_Nottingham/Novice_video/14
2264,NoXI/034_2016-04-07_Nottingham/Expert_video/15,NoXI/034_2016-04-07_Nottingham/Novice_video/15
2265,NoXI/034_2016-04-07_Nottingham/Expert_video/16,NoXI/034_2016-04-07_Nottingham/Novice_video/16
2266,NoXI/034_2016-04-07_Nottingham/Expert_video/17,NoXI/034_2016-04-07_Nottingham/Novice_video/17
2267,NoXI/034_2016-04-07_Nottingham/Expert_video/18,NoXI/034_2016-04-07_Nottingham/Novice_video/18
2268,NoXI/034_2016-04-07_Nottingham/Expert_video/19,NoXI/034_2016-04-07_Nottingham/Novice_video/19
2269,NoXI/034_2016-04-07_Nottingham/Expert_video/20,NoXI/034_2016-04-07_Nottingham/Novice_video/20
2270,NoXI/034_2016-04-07_Nottingham/Expert_video/21,NoXI/034_2016-04-07_Nottingham/Novice_video/21
2271,NoXI/033_2016-04-07_Nottingham/Expert_video/1,NoXI/033_2016-04-07_Nottingham/Novice_video/1
2272,NoXI/033_2016-04-07_Nottingham/Expert_video/2,NoXI/033_2016-04-07_Nottingham/Novice_video/2
